,Node ID,MESSAGE,merge
22,1.1038291164097782e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back"
23,1.1038469704042332e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back"
24,1.1038083733367521e+18,"Princess/General Leia Organa, because she is a strong independent woman and doesn’t tolerate BS from her male contemporaries. She ALWAYS finds a way to get the job done.","Explain, Excite, Back"
25,1.1038504318837391e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back"
26,1.1038368977663427e+18,"RT @doomcock: This shit is OBSCENE. It is ANTIAMERICAN and ANTITHETICAL to the CONSTITUTION. I am NOT political, but it's not political to support FREE SPEECH! THIS is another reason to DESPISE THIS BULLSHIT MOVIE! The freedom to dislike a product MATTERS! https://t.co/lTj9rhnkoY","Explain, Dismay, Neutralize, Nuke"
27,1.1038554200100536e+18,@Rugdog Tell that to the Captain Marvel haters. Nothing is wrong with females being represented in movies,"Explain, Excite, Dismiss, Dismay, Back, Neutralize, Nuke"
28,1.1038386350008852e+18,"RT @doomcock: This shit is OBSCENE. It is ANTIAMERICAN and ANTITHETICAL to the CONSTITUTION. I am NOT political, but it's not political to support FREE SPEECH! THIS is another reason to DESPISE THIS BULLSHIT MOVIE! The freedom to dislike a product MATTERS! https://t.co/lTj9rhnkoY","Explain, Dismay, Neutralize, Nuke"
29,1.1038666749255639e+18,"RT @doomcock: This shit is OBSCENE. It is ANTIAMERICAN and ANTITHETICAL to the CONSTITUTION. I am NOT political, but it's not political to support FREE SPEECH! THIS is another reason to DESPISE THIS BULLSHIT MOVIE! The freedom to dislike a product MATTERS! https://t.co/lTj9rhnkoY","Explain, Dismay, Neutralize, Nuke"
30,1.1038078275656008e+18,my dad read all the fake reviews the dudebros are giving for captain marvel so he thinks it's gonna be bad but he about to be shooketh,"Explain, Excite, Back, Nuke"
31,1.1038037375361925e+18,RT @EthanVanSciver: ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/LYQ1rqx1wH,"Enhance, Neutralize, Nuke"
32,1.1038551060202496e+18,'Captain Marvel' And The Lie Of The '90s —Check it: https://t.co/ttl1R9YWUj,Neutralize
33,1.1038376662803825e+18,https://t.co/9md5vtRvkE Reality Bites: ‘Captain Marvel’ and the Lie of the ’90s,Neutralize
34,1.1038749520154419e+18,"Watching the live action Kim Possible movie right now with some friends, as part of an anti-Captain Marvel movie-thon. Movies and shows with beloved female characters. So far this movie's hilarious and enjoyable, sometimes for the wrong reasons   https://t.co/QcasFwAcMg","Excite, Bridge"
35,1.1038145155552911e+18,I'm being dragged to see Captain Marvel tomorrow... I'm getting Captain America the First Avenger vibes from it one of my least favorite films of the franchise... I hope she proves me wrong,"Dismay, Neutralize"
36,1.1037756544770908e+18,"New BSO UGLY TRUTH podcast is up.  The TRUTH about Michael Jackson's doc, R Kelly interview, false accusation, Captain Marvel, NFL Draft Lies, NBA Hurt Feelings &amp; more.  Soundcloud: https://t.co/iwAMWbJUmU  iTunes: https://t.co/xwVcHUsjda",Bridge
37,1.1038291138009334e+18,"Even after all this Captain Marvel"" BS controversy surrounding the film",—
38,1.1038442294811525e+18,"This is just the beginning. If you’re not like them and/or disagree with them, you’ll be persecuted, ostracized, and eventually destroyed professionally and personally. That’s the way of the fascist.","Dismay, Neutralize, Nuke"
39,1.1038672298447913e+18,There should be no reason you don't enjoy Captain Marvel. It is it's own movie and breaks barriers that no other Marvel movie has. https://t.co/8fl8ArpzH0,"Explain, Excite, Dismiss, Back, Nuke"
40,1.1038314884817142e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back, Build"
41,1.1038691138420613e+18,@brielarson thank you for proving some of those critics wrong about captain marvel. It was a lot better than some of those haters were saying or writing. You portrayed Carol quite awesomely than anyone else can. Thank you for becoming a strong female role model.,"Explain, Excite, Back"
42,1.1038590003434373e+18,Captain Marvel was pretty middling (and fell into a lot of vv tired Marvel cliches) but the Skrulls were so unashamedly cheesy and ripped straight outta hokey 60s Star Trek and they kinda made everything worth it in the end tbh,"Explain, Dismay, Neutralize"
43,1.103822444559659e+18,"RT @DiscordianKitty: It fucking pisses me off that Captain Marvel cannot possibly win. It's being attacked so much, from so many angles, being picked apart, gone through with a fine-tooth comb to find anything even remotely wrong with it, all because that's how fucking fragile masculinity has become","Explain, Excite, Dismay, Back, Nuke"
44,1.1061986895365775e+18,“fear for the future of mankind”,—
45,1.1037779214566318e+18,"I was right years ago, and people called me an idiot. #Cinemagate  ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/cNCpqINhDS via @YouTube","Enhance, Neutralize, Nuke"
46,1.1048782355469844e+18,"That sound you hear is #CaptainMarvel kicking every pathetic, insecure, whiny male Incel in the balls for trying to pull that #BoycottCaptainMarvel bullshit. @RealJamesWoods @chuckwoolery #idiots #misogyny #InternationalWomensDay #BrieLarson #SamuelLJackson #MarvelStudios https://t.co/H6E1Ay1rnb","Dismiss, Dismay, Neutralize, Nuke"
47,1.1038159996927877e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back, Build"
48,1.1038733234510889e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back, Build"
49,1.103862077477675e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back, Build"
50,1.1038442253203907e+18,RT @EthanVanSciver: ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/LYQ1rqx1wH,"Enhance, Dismiss, Dismay, Neutralize"
51,1.10386305055633e+18,Endorse Bernie and stop bs. My advice to you to save yourself.,—
52,1.1049578642196767e+18,"@Donovan2Jackson @RottenTomatoes Kindly refrain from unfounded insults. I am adding my voice to this because this is wide-spread, widely talked about issue; a large website violating it's supposed function to defend a corporation and its racist/sexist lead. #BoycottCaptainMarvel","Dismiss, Dismay, Neutralize"
53,1.1038245388637553e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back, Build"
54,1.1038200335939953e+18,898300FAKE NEWS: Notice how all the negative reviews of ‘Captain Marvel’ are written by men? https://t.co/qFOiA1nC2w,"Explain, Enhance, Dismiss, Dismay, Neutralize"
55,1.1038038729366405e+18,RT @EthanVanSciver: ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/LYQ1rqx1wH,"Enhance, Dismay, Neutralize"
56,1.1008942639639962e+18,Going to #BoycottCaptainMarvel simply due to the shit that Brie Larson said. That ain't nice to be  #Sexist &amp; #racist. Why @Disney and @Marvel are silent on this whole shitstorm?! Is it okay to descriminate white men now? Sad... Was a huge fan of #MCU,"Dismay, Neutralize, Nuke, Narrow"
57,1.1034593241925878e+18,Brie Larson Says Captain Marvel Can Defeat Superman – She’s Wrong https://t.co/LF6so3PT2J https://t.co/JtY1cSshIq,"Enhance, Dismay, Neutralize"
58,1.103849872149676e+18,@screenjunkies After seeing captain marvel these choices are wrong imo,"Explain, Neutralize"
59,1.1041073672208097e+18,"RT @TabathaSouthey: If you are compelled to  #BoycottCaptainMarvel, I've got your very sensitive back. The Totally Not Made Up Highlights of Captain Marvel: A Movie I Have Definitely 100% No-Take-Backsies Seen. My column this week for @macleans: https://t.co/Lc4sj12MyT https://t.co/YrXcOYTm0a","Excite, Dismay, Back, Build, Neutralize, Nuke"
60,1.1047704624191734e+18,RT @DShepYEG: Early in the film,—
61,1.1038252635472896e+18,RT @SJWCapAmerica: This lying sack of shit. Same liar who got called out by Kev Smith with his bullshit. His reports are pulled from his ow…,"Dismiss, Dismay, Neutralize"
62,1.1038096392698225e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back, Build"
63,1.1038439083065876e+18,RT @EthanVanSciver: ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/LYQ1rqx1wH,"Enhance, Dismay, Neutralize"
64,1.1064658219524956e+18,"So, Disney’s stockholders: Are you really going to put up with this? Disney answers to you, yet lies about its box office grosses, padding it with their (*ahem,* your) own money. You deserve your pound of flesh, along with all the rest of us. #BoycottCaptainMarvel #BoycottEndgame","Explain, Dismay, Nuke"
65,1.1034877895371571e+18,@Bobby_Hakes I was actually going to see Captain Marvel but after finding out that the lead actress of the movie is a racist and @Marvel won't fire her its very upsetting. Not only I'm NOT going to watch this movie but I'll also join every boycott of this movie. #BoycottCaptainMarvel,"Explain, Dismay, Neutralize, Nuke"
66,1.1038553637434982e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back, Build"
67,1.1038044802467267e+18,"RT @Baron_o_Spirals: This is disgusting.Just stop it,you're literally using a dead man's Twitter to promote your bullshit. https://t.co/REt…","Dismay, Neutralize"
68,1.1038766514510152e+18,RT @RealSexyCyborg: Yeah this is bullshit Brianna. If you were any sort of ally or activist on the subject of real online harassment you wo…,"Dismiss, Neutralize"
69,1.1038686054588375e+18,Reported,—
70,1.1038436988807291e+18,Not gonna lie Captain Marvel is the greatest movie I've ever seen ever,"Excite, Back"
71,1.1038433536182354e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Excite, Back, Build"
72,1.1047272922095862e+18,Read this @captainmarvel review by @TabathaSouthey  Right. Till. The. End.     OMG I’m still laughing.,"Excite, Back"
73,1.103816909500248e+18,The Big Lie Behind 'Captain Marvel's' Feminist Fight https://t.co/2D12c5eY3t via @HollywoodInToto,Neutralize
74,1.1038540513583596e+18,He/She lying,Neutralize
75,1.1038067013362565e+18,ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! - ComicArtistPro Secrets https://t.co/IMl1nul5jF via @YouTube #MCU #Marvel #CaptainMarvel #Disney #RottenTomatoes #MSM @EthanVanSciver,"Enhance, Dismiss, Dismay, Neutralize"
76,1.1041066718260675e+18,"RT @TabathaSouthey: If you are compelled to  #BoycottCaptainMarvel, I've got your very sensitive back. The Totally Not Made Up Highlights of Captain Marvel: A Movie I Have Definitely 100% No-Take-Backsies Seen. My column this week for @macleans: https://t.co/Lc4sj12MyT https://t.co/YrXcOYTm0a","Engage, Excite, Back, Neutralize"
77,1.105309801234473e+18,RT @4everbuffy: I'm glad the audience is not lying like some of the critics are.  As a woman I hate to see false feminist movies like this and hypocrites like Brie Larson. #BoycottCaptainMarvel  #AlitaChallenge https://t.co/BBDMOd24Um,"Dismay, Neutralize, Nuke"
78,1.1038249558741197e+18,RT @BigBHenderson: She wants to KILL ALL MEN! MCU | Final Captain Marvel (Brie Larson) RANT | Men are the WORST | BS S... https://t.co/3PIB8zAxBM via @YouTube @tristen_just,"Enhance, Distort, Dismay, Neutralize"
79,1.1038381625420513e+18,Well so did Captain America First Avenger. Marvel's formula worked then and it works now. Complaining about something that works is asking for too much.,—
80,1.1031345505390715e+18,"The #BoycottCaptainMarvel campaign needs to be given as much coverage as possible.   If Captain Marvel doesn’t flop, it will set a dangerous precedent that if you get woke you may not go broke.  We need to prove #GetWokeGoBroke #BoycottCaptainMarvel","Engage, Dismay, Neutralize"
81,1.1040420395393229e+18,RT @4everbuffy: I'm glad the audience is not lying like some of the critics are.  As a woman I hate to see false feminist movies like this and hypocrites like Brie Larson. #BoycottCaptainMarvel  #AlitaChallenge https://t.co/BBDMOd24Um,"Dismay, Neutralize, Nuke"
82,1.1038134824562483e+18,"Only people with zero integrity behave this way. Well done Rotten Tomatoes, you're pathetic trash like the rest. ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/GtEBxTUUsJ via @YouTube","Enhance, Dismay, Neutralize"
